 Title,Date,Duration,Exercise,"Superset id",Weight,Reps,Distance,Time,"Set Type"
PUSH,"2026-03-13 09:57:39",00:58:06,"Lever Shoulder Press",,65.000,6,,,NORMAL_SET
PUSH,"2026-03-13 09:57:39",00:58:06,"Lever Shoulder Press",,60.000,10,,,NORMAL_SET
PUSH,"2026-03-13 09:57:39",00:58:06,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-03-13 09:57:39",00:58:06,"Lever Lateral Raise",,20.000,10,,,DROP_SET
PUSH,"2026-03-13 09:57:39",00:58:06,"Lever Lateral Raise",,15.000,10,,,DROP_SET
PUSH,"2026-03-13 09:57:39",00:58:06,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-03-13 09:57:39",00:58:06,"Lever Lateral Raise",,20.000,9,,,DROP_SET
PUSH,"2026-03-13 09:57:39",00:58:06,"Lever Lateral Raise",,15.000,8,,,DROP_SET
PUSH,"2026-03-13 09:57:39",00:58:06,"Lever Lateral Raise",,30.000,9,,,DROP_SET
PUSH,"2026-03-13 09:57:39",00:58:06,"Lever Lateral Raise",,20.000,7,,,DROP_SET
PUSH,"2026-03-13 09:57:39",00:58:06,"Lever Lateral Raise",,15.000,8,,,DROP_SET
PUSH,"2026-03-13 09:57:39",00:58:06,"High Pulley Overhead Tricep Extension",,35.000,11,,,NORMAL_SET
PUSH,"2026-03-13 09:57:39",00:58:06,"High Pulley Overhead Tricep Extension",,35.000,9,,,NORMAL_SET
PUSH,"2026-03-13 09:57:39",00:58:06,"High Pulley Overhead Tricep Extension",,35.000,8,,,NORMAL_SET
PUSH,"2026-03-13 09:57:39",00:58:06,"Triceps Pushdown",,30.000,11,,,NORMAL_SET
PUSH,"2026-03-13 09:57:39",00:58:06,"Triceps Pushdown",,30.000,11,,,NORMAL_SET
PUSH,"2026-03-13 09:57:39",00:58:06,"Triceps Pushdown",,30.000,9,,,NORMAL_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Hammer Grip Pull-up on Dip Cage",,0.000,8,,,NORMAL_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Hammer Grip Pull-up on Dip Cage",,0.000,6,,,NORMAL_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Hammer Grip Pull-up on Dip Cage",,0.000,6,,,NORMAL_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Barbell Lying Row on Rack",,40.000,12,,,WARMUP_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Barbell Lying Row on Rack",,65.000,2,,,FEEDER_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Barbell Lying Row on Rack",,65.000,12,,,TOP_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Barbell Lying Row on Rack",,65.000,8,,,BACK_OFF_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Lever High Row",,80.000,12,,,NORMAL_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Lever High Row",,100.000,8,,,TOP_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Lever High Row",,90.000,8,,,BACK_OFF_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Lever One Arm Low Row",,40.000,9,,,NORMAL_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Lever One Arm Low Row",,40.000,8,,,NORMAL_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Lever One Arm Low Row",,40.000,8,,,NORMAL_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Cable Unilateral Bicep Curl",,25.000,9,,,NORMAL_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Cable Unilateral Bicep Curl",,20.000,11,,,NORMAL_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Cable Unilateral Bicep Curl",,20.000,9,,,NORMAL_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Cross Body Hammer Curl",,12.000,12,,,NORMAL_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Cross Body Hammer Curl",,12.000,12,,,NORMAL_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Cross Body Hammer Curl",,12.000,3,,,MYO_REPS_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Lever Seated Reverse Fly",,22.500,8,,,NORMAL_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Lever Seated Reverse Fly",,22.500,8,,,NORMAL_SET
PULL,"2026-03-12 10:54:41",01:11:56,"Lever Seated Reverse Fly",,22.500,6,,,NORMAL_SET
"LEG ","2026-03-11 10:43:32",00:38:16,"Lever Belt Squat",,80.000,5,,,WARMUP_SET
"LEG ","2026-03-11 10:43:32",00:38:16,"Lever Belt Squat",,150.000,2,,,FEEDER_SET
"LEG ","2026-03-11 10:43:32",00:38:16,"Lever Belt Squat",,190.000,5,,,TOP_SET
"LEG ","2026-03-11 10:43:32",00:38:16,"Lever Belt Squat",,170.000,5,,,BACK_OFF_SET
"LEG ","2026-03-11 10:43:32",00:38:16,"Smith Deadlift",,40.000,5,,,FEEDER_SET
"LEG ","2026-03-11 10:43:32",00:38:16,"Smith Deadlift",,60.000,1,,,FEEDER_SET
"LEG ","2026-03-11 10:43:32",00:38:16,"Smith Deadlift",,70.000,7,,,TOP_SET
"LEG ","2026-03-11 10:43:32",00:38:16,"Smith Deadlift",,60.000,9,,,BACK_OFF_SET
"LEG ","2026-03-11 10:43:32",00:38:16,"Lever Lying Leg Curl",,20.000,15,,,NORMAL_SET
"LEG ","2026-03-11 10:43:32",00:38:16,"Lever Lying Leg Curl",,15.000,11,,,DROP_SET
"LEG ","2026-03-11 10:43:32",00:38:16,"Lever Lying Leg Curl",,10.000,12,,,DROP_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"Lever Incline Chest Press",,40.000,12,,,WARMUP_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"Lever Incline Chest Press",,80.000,2,,,FEEDER_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"Lever Incline Chest Press",,100.000,8,,,TOP_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"Lever Incline Chest Press",,90.000,7,,,BACK_OFF_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"Lever Chest Press",,55.000,8,,,NORMAL_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"Lever Chest Press",,65.000,7,,,TOP_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"Lever Chest Press",,60.000,8,,,BACK_OFF_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"Lever Shoulder Press",,65.000,10,,,NORMAL_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"Lever Shoulder Press",,65.000,9,,,NORMAL_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"Lever Shoulder Press",,65.000,5,,,NORMAL_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"Seated Lateral Raise",,8.000,10,,,NORMAL_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"Seated Lateral Raise",,8.000,12,,,NORMAL_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"Seated Lateral Raise",,8.000,12,,,NORMAL_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"High Pulley Overhead Tricep Extension",,35.000,10,,,NORMAL_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"High Pulley Overhead Tricep Extension",,35.000,9,,,NORMAL_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"High Pulley Overhead Tricep Extension",,35.000,8,,,NORMAL_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"Triceps Pushdown",,30.000,10,,,NORMAL_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"Triceps Pushdown",,30.000,10,,,NORMAL_SET
PUSH,"2026-03-10 10:49:36",01:02:29,"Triceps Pushdown",,30.000,8,,,NORMAL_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Hammer Grip Pull-up on Dip Cage",,0.000,9,,,NORMAL_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Hammer Grip Pull-up on Dip Cage",,0.000,7,,,NORMAL_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Hammer Grip Pull-up on Dip Cage",,0.000,6,,,NORMAL_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Barbell Lying Row on Rack",,40.000,10,,,WARMUP_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Barbell Lying Row on Rack",,65.000,2,,,FEEDER_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Barbell Lying Row on Rack",,65.000,10,,,TOP_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Barbell Lying Row on Rack",,65.000,8,,,BACK_OFF_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Lever High Row",,90.000,11,,,NORMAL_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Lever High Row",,90.000,10,,,NORMAL_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Lever High Row",,90.000,9,,,NORMAL_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Lever One Arm Low Row",,40.000,9,,,NORMAL_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Lever One Arm Low Row",,40.000,9,,,NORMAL_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Lever One Arm Low Row",,40.000,7,,,NORMAL_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Cable Unilateral Bicep Curl",,25.000,9,,,NORMAL_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Cable Unilateral Bicep Curl",,20.000,9,,,NORMAL_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Cable Unilateral Bicep Curl",,20.000,7,,,NORMAL_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Cross Body Hammer Curl",,14.000,9,,,NORMAL_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Cross Body Hammer Curl",,14.000,9,,,NORMAL_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Cross Body Hammer Curl",,14.000,3,,,MYO_REPS_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Lever Seated Reverse Fly",,20.000,12,,,NORMAL_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Lever Seated Reverse Fly",,22.500,7,,,NORMAL_SET
PULL,"2026-03-09 09:46:42",01:07:47,"Lever Seated Reverse Fly",,22.500,6,,,NORMAL_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Incline Chest Press",,40.000,12,,,WARMUP_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Incline Chest Press",,80.000,2,,,FEEDER_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Incline Chest Press",,100.000,8,,,TOP_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Incline Chest Press",,90.000,6,,,BACK_OFF_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Chest Press",,60.000,6,,,NORMAL_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Chest Press",,70.000,5,,,TOP_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Chest Press",,65.000,5,,,BACK_OFF_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Shoulder Press",,65.000,10,,,NORMAL_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Shoulder Press",,65.000,8,,,NORMAL_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Shoulder Press",,65.000,7,,,NORMAL_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Lateral Raise",,35.000,9,,,DROP_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Lateral Raise",,25.000,10,,,DROP_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Lateral Raise",,15.000,10,,,DROP_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Lateral Raise",,20.000,10,,,DROP_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Lateral Raise",,15.000,10,,,DROP_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Lateral Raise",,30.000,9,,,DROP_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Lateral Raise",,20.000,7,,,DROP_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Lever Lateral Raise",,15.000,10,,,DROP_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"High Pulley Overhead Tricep Extension",,35.000,10,,,NORMAL_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"High Pulley Overhead Tricep Extension",,35.000,8,,,NORMAL_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"High Pulley Overhead Tricep Extension",,35.000,8,,,NORMAL_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Triceps Pushdown",,30.000,9,,,NORMAL_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Triceps Pushdown",,30.000,9,,,NORMAL_SET
PUSH,"2026-03-06 11:30:40",00:58:24,"Triceps Pushdown",,30.000,10,,,NORMAL_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Hammer Grip Pull-up on Dip Cage",,0.000,7,,,NORMAL_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Hammer Grip Pull-up on Dip Cage",,0.000,6,,,NORMAL_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Hammer Grip Pull-up on Dip Cage",,0.000,6,,,NORMAL_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Barbell Lying Row on Rack",,40.000,12,,,WARMUP_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Barbell Lying Row on Rack",,65.000,2,,,FEEDER_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Barbell Lying Row on Rack",,65.000,10,,,TOP_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Barbell Lying Row on Rack",,65.000,9,,,BACK_OFF_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Lever High Row",,90.000,10,,,NORMAL_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Lever High Row",,90.000,10,,,NORMAL_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Lever High Row",,90.000,8,,,NORMAL_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Lever One Arm Low Row",,40.000,9,,,LEFT_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Lever One Arm Low Row",,40.000,9,,,RIGHT_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Lever One Arm Low Row",,40.000,8,,,LEFT_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Lever One Arm Low Row",,40.000,8,,,RIGHT_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Lever One Arm Low Row",,40.000,8,,,LEFT_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Cable Unilateral Bicep Curl",,25.000,8,,,NORMAL_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Cable Unilateral Bicep Curl",,20.000,10,,,NORMAL_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Cable Unilateral Bicep Curl",,20.000,8,,,NORMAL_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Cross Body Hammer Curl",,12.000,12,,,NORMAL_SET
PULL,"2026-03-05 09:55:05",00:56:57,"Cross Body Hammer Curl",,12.000,12,,,NORMAL_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Incline Chest Press",,40.000,12,,,WARMUP_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Incline Chest Press",,80.000,2,,,FEEDER_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Incline Chest Press",,95.000,7,,,TOP_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Incline Chest Press",,85.000,7,,,BACK_OFF_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Chest Press",,65.000,7,,,NORMAL_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Chest Press",,65.000,6,,,NORMAL_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Chest Press",,65.000,5,,,NORMAL_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Shoulder Press",,65.000,10,,,NORMAL_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Shoulder Press",,65.000,8,,,NORMAL_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Shoulder Press",,65.000,7,,,NORMAL_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Lateral Raise",,20.000,10,,,DROP_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Lateral Raise",,15.000,10,,,DROP_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Lateral Raise",,20.000,8,,,DROP_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Lateral Raise",,15.000,9,,,DROP_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Lateral Raise",,20.000,9,,,DROP_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Lever Lateral Raise",,15.000,10,,,DROP_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"High Pulley Overhead Tricep Extension",,35.000,11,,,NORMAL_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"High Pulley Overhead Tricep Extension",,35.000,10,,,NORMAL_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"High Pulley Overhead Tricep Extension",,35.000,8,,,NORMAL_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Triceps Pushdown",,30.000,9,,,NORMAL_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Triceps Pushdown",,30.000,9,,,NORMAL_SET
PUSH,"2026-03-03 11:25:50",01:05:34,"Triceps Pushdown",,30.000,8,,,NORMAL_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Hammer Grip Pull-up on Dip Cage",,0.000,8,,,NORMAL_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Hammer Grip Pull-up on Dip Cage",,0.000,6,,,NORMAL_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Hammer Grip Pull-up on Dip Cage",,0.000,5,,,NORMAL_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Barbell Lying Row on Rack",,40.000,12,,,WARMUP_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Barbell Lying Row on Rack",,65.000,2,,,FEEDER_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Barbell Lying Row on Rack",,70.000,6,,,TOP_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Barbell Lying Row on Rack",,65.000,11,,,BACK_OFF_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Lever High Row",,90.000,10,,,NORMAL_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Lever High Row",,90.000,9,,,NORMAL_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Lever High Row",,90.000,8,,,NORMAL_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Lever One Arm Low Row",,40.000,9,,,LEFT_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Lever One Arm Low Row",,40.000,9,,,RIGHT_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Lever One Arm Low Row",,40.000,8,,,LEFT_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Lever One Arm Low Row",,40.000,8,,,RIGHT_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Lever One Arm Low Row",,40.000,8,,,LEFT_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Lever One Arm Low Row",,40.000,8,,,RIGHT_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Cable Unilateral Bicep Curl",,25.000,8,,,NORMAL_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Cable Unilateral Bicep Curl",,20.000,9,,,NORMAL_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Cable Unilateral Bicep Curl",,20.000,9,,,NORMAL_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Cross Body Hammer Curl",,12.000,12,,,NORMAL_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Cross Body Hammer Curl",,12.000,12,,,NORMAL_SET
PULL,"2026-03-02 10:15:36",01:09:23,"Cross Body Hammer Curl",,12.000,3,,,MYO_REPS_SET
"LEG ","2026-02-28 20:52:39",00:22:06,"Lever Belt Squat",,80.000,5,,,WARMUP_SET
"LEG ","2026-02-28 20:52:39",00:22:06,"Lever Belt Squat",,140.000,2,,,FEEDER_SET
"LEG ","2026-02-28 20:52:39",00:22:06,"Lever Belt Squat",,190.000,13,,,TOP_SET
"LEG ","2026-02-28 20:52:39",00:22:06,"Lever Belt Squat",,220.000,5,,,BACK_OFF_SET
"LEG ","2026-02-28 20:52:39",00:22:06,"Smith Deadlift",,40.000,5,,,FEEDER_SET
"LEG ","2026-02-28 20:52:39",00:22:06,"Smith Deadlift",,60.000,2,,,FEEDER_SET
"LEG ","2026-02-28 20:52:39",00:22:06,"Smith Deadlift",,70.000,7,,,TOP_SET
"LEG ","2026-02-28 20:52:39",00:22:06,"Smith Deadlift",,60.000,10,,,BACK_OFF_SET
"LEG ","2026-02-28 20:52:39",00:22:06,"Lever Lying Leg Curl",,20.000,15,,,NORMAL_SET
"LEG ","2026-02-28 20:52:39",00:22:06,"Lever Lying Leg Curl",,15.000,10,,,DROP_SET
"LEG ","2026-02-28 20:52:39",00:22:06,"Lever Lying Leg Curl",,10.000,10,,,DROP_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Incline Chest Press",,40.000,12,,,WARMUP_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Incline Chest Press",,70.000,2,,,FEEDER_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Incline Chest Press",,90.000,8,,,TOP_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Incline Chest Press",,80.000,9,,,BACK_OFF_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Chest Press",,60.000,7,,,NORMAL_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Chest Press",,60.000,7,,,NORMAL_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Chest Press",,60.000,6,,,NORMAL_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Shoulder Press",,65.000,10,,,NORMAL_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Shoulder Press",,65.000,9,,,NORMAL_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Shoulder Press",,55.000,10,,,NORMAL_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Lateral Raise",,20.000,9,,,DROP_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Lateral Raise",,15.000,9,,,DROP_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Lateral Raise",,20.000,8,,,DROP_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Lateral Raise",,15.000,8,,,DROP_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Lateral Raise",,20.000,8,,,DROP_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Lever Lateral Raise",,15.000,7,,,DROP_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"High Pulley Overhead Tricep Extension",,35.000,9,,,NORMAL_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"High Pulley Overhead Tricep Extension",,35.000,7,,,NORMAL_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"High Pulley Overhead Tricep Extension",,35.000,10,,,NORMAL_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Triceps Pushdown",,30.000,11,,,NORMAL_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Triceps Pushdown",,30.000,10,,,NORMAL_SET
PUSH,"2026-02-27 11:23:16",00:55:33,"Triceps Pushdown",,30.000,9,,,NORMAL_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Hammer Grip Pull-up on Dip Cage",,0.000,9,,,NORMAL_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Hammer Grip Pull-up on Dip Cage",,0.000,7,,,NORMAL_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Hammer Grip Pull-up on Dip Cage",,0.000,6,,,NORMAL_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Barbell Lying Row on Rack",,65.000,2,,,FEEDER_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Barbell Lying Row on Rack",,70.000,8,,,TOP_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Barbell Lying Row on Rack",,65.000,10,,,BACK_OFF_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Lever High Row",,90.000,10,,,NORMAL_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Lever High Row",,90.000,9,,,NORMAL_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Lever High Row",,90.000,9,,,NORMAL_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Lever One Arm Low Row",,40.000,9,,,LEFT_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Lever One Arm Low Row",,40.000,9,,,RIGHT_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Lever One Arm Low Row",,40.000,9,,,LEFT_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Lever One Arm Low Row",,40.000,9,,,RIGHT_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Lever One Arm Low Row",,40.000,9,,,LEFT_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Lever One Arm Low Row",,40.000,9,,,RIGHT_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Cable Unilateral Bicep Curl",,25.000,8,,,NORMAL_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Cable Unilateral Bicep Curl",,20.000,11,,,NORMAL_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Cable Unilateral Bicep Curl",,20.000,8,,,NORMAL_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Cross Body Hammer Curl",,14.000,8,,,NORMAL_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Cross Body Hammer Curl",,14.000,8,,,NORMAL_SET
PULL,"2026-02-26 11:10:11",00:55:56,"Cross Body Hammer Curl",,14.000,2,,,MYO_REPS_SET
PUSH,"2026-02-24 15:13:14",00:54:33,"Lever Incline Chest Press",,40.000,12,,,WARMUP_SET
PUSH,"2026-02-24 15:13:14",00:54:33,"Lever Incline Chest Press",,70.000,2,,,FEEDER_SET
PUSH,"2026-02-24 15:13:14",00:54:33,"Lever Incline Chest Press",,90.000,8,,,TOP_SET
PUSH,"2026-02-24 15:13:14",00:54:33,"Lever Incline Chest Press",,80.000,8,,,BACK_OFF_SET
PUSH,"2026-02-24 15:13:14",00:54:33,"Lever Chest Press",,60.000,9,,,NORMAL_SET
PUSH,"2026-02-24 15:13:14",00:54:33,"Lever Chest Press",,60.000,7,,,NORMAL_SET
PUSH,"2026-02-24 15:13:14",00:54:33,"Lever Chest Press",,60.000,5,,,NORMAL_SET
PUSH,"2026-02-24 15:13:14",00:54:33,"Lever Shoulder Press",,65.000,9,,,NORMAL_SET
PUSH,"2026-02-24 15:13:14",00:54:33,"Lever Shoulder Press",,65.000,7,,,NORMAL_SET
PUSH,"2026-02-24 15:13:14",00:54:33,"Lever Shoulder Press",,65.000,8,,,NORMAL_SET
PUSH,"2026-02-24 15:13:14",00:54:33,"Lever Lateral Raise",,35.000,9,,,DROP_SET
